5, 4, 100000000, 0, 0, 249, 159856, 99839895
7, 4, 100000000, 0, 0, 22, 42042, 99957936
11, 4, 100000000, 0, 0, 1, 6837, 99993162
13, 4, 100000000, 0, 0, 0, 3442, 99996558
17, 4, 100000000, 0, 0, 0, 1228, 99998772
19, 4, 100000000, 0, 0, 0, 805, 99999195
23, 4, 100000000, 0, 0, 0, 341, 99999659
29, 4, 100000000, 0, 0, 0, 136, 99999864
