5, 2, 559, 0, 0, 2, 0, 25, 532
7, 2, 1028770, 0, 9, 79, 571, 22266, 1005845
11, 2, 10000000, 0, 2, 9, 723, 82497, 9916769
13, 2, 10000000, 0, 1, 1, 383, 58861, 9940754
17, 2, 10000000, 0, 0, 2, 109, 34463, 9965426
19, 2, 10000000, 0, 0, 0, 70, 27529, 9972401
23, 2, 10000000, 0, 0, 0, 32, 19280, 9980688
29, 2, 10000000, 0, 0, 0, 14, 11977, 9988009
